"Resource Type","Item Code","Item Group","Item Desc","Unit","Inactive","Tax Rate","Lead Period","Status",
"Material","PM0283","Plumbing Material","6 sq.mm x 4 core copper armound cable","MTR",false,18.0,14.0,"Approved",
"Material","PM0601","Plumbing Material","CABLE FLOAT SWITCH","NOS",false,18.0,14.0,"Approved",
"Material","PM0605","Plumbing Material","6"" X 4"" SWR ""Y""","NOS",false,18.0,14.0,"Approved",
"Material","PM0024","Plumbing Material","3mm Pvc Spacer","NOS",false,0.0,14.0,"Approved",
"Material","PM0337","Plumbing Material","1/4"" U- Clamp","Nos",false,0.0,14.0,"Approved",
"Material","PM0491","Plumbing Material","2.1/2"" ELBOW","NOS",false,18.0,14.0,"Approved",
"Material","PM0339","Plumbing Material","3"" Loft D/S Pipe","Nos",false,0.0,14.0,"Approved",
"Material","PM0289","Plumbing Material","75MM MT (6KG)","NOS",false,0.0,14.0,"Approved",
"Material","PM0338","Plumbing Material","4"" x 3"" Single ""Y""","Nos",false,18.0,14.0,"Approved",
"Material","PM0773","Plumbing Material","Pidifin 2K Chemical (30KG)","Kg",false,0.0,5.0,"Approved",
"Material","PM0266","Plumbing Material","1"" UPVC PIPE - 10FT","NOS",false,18.0,14.0,"Approved",
"Material","PM0267","Plumbing Material","1.1/4"" UPVC PIPE - 10FT","NOS",false,18.0,14.0,"Approved",
"Material","PM0471","Plumbing Material","1/2"" X 6"" GI NIPPLE","NOS",false,18.0,14.0,"Approved",
"Material","PM0775","Plumbing Material","SWR 75MM BEND 45""","NOS",false,18.0,14.0,"Approved",
"Material","PM0238","Plumbing Material","Upvc 1.1/2"" TEE","Nos",false,18.0,14.0,"Approved",
"Material","PM0008","Plumbing Material","105 Pvc Solution 1000ml","Bags",false,0.0,14.0,"Draft",
"Material","PM0538","Plumbing Material","4"" MS pipe","FT",false,18.0,14.0,"Approved",
"Material","PM0411","Plumbing Material","2"" 45 Bend","Nos",false,18.0,14.0,"Approved",
"Material","PM0237","Plumbing Material","Upvc 1.1/2"" Elbow","Nos",false,0.0,14.0,"Approved",
"Material","PM0898","Plumbing Material","2""  UNION","NOS",false,18.0,10.0,"Approved",
"Material","PM0900","Plumbing Material","UPVC HEAVY DUTY SOLUTION","NOS",false,18.0,7.0,"Approved",
"Material","PM0525","Plumbing Material","4"" flange type stainer","Nos",false,18.0,14.0,"Approved",
"Material","PM0802","Plumbing Material","4"" UPVC SCH-40 PIPE (10 FT)","NOS",false,18.0,0.0,"Delete",
"Material","PM0178","Plumbing Material","4"" Z Patti","NOS",false,18.0,5.0,"Approved",
"Material","PM0803","Plumbing Material","C Type Slotted Channel (12 Gauge-3 Mtr)","NOS",false,18.0,5.0,"Approved",
"Material","PM0058","Plumbing Material","1/2'' Ball Valve","NOS",false,18.0,14.0,"Approved",
"Material","PM0207","Plumbing Material","RUBBER LUBRICANT 500GM","NOS",false,18.0,14.0,"Approved",
"Material","PM0804","Plumbing Material","Hilti 10mm Bullet Fastener","NOS",false,18.0,14.0,"Approved",
"Material","PM0805","Plumbing Material","10 mm GI Nut","KGS",false,18.0,7.0,"Approved",
"Material","PM0806","Plumbing Material","10 mm Gi Washer","KGS",false,18.0,7.0,"Approved",
"Material","PM0451","Plumbing Material","3"" M.A.B.T","Nos",false,18.0,14.0,"Approved",
"Material","PM0143","Plumbing Material","50 x 25mm Red. Bushing","NOS",false,18.0,14.0,"Approved",
"Material","PM0901","Plumbing Material","6"" Clean out Plug","NOS",false,18.0,14.0,"Approved",
"Material","PM0757","Plumbing Material","GREASE TRAP","NOS",false,18.0,14.0,"Approved",
"Material","PM0180","Plumbing Material","4"" U Clamp","NOS",false,18.0,5.0,"Approved",
"Material","PM0404","Plumbing Material","1"" 45 BEND","NOS",false,18.0,14.0,"Approved",
"Material","PM0450","Plumbing Material","3/4"" Coupling","Nos",false,18.0,14.0,"Approved",
"Material","PM0640","Plumbing Material","1.1/2"" X 3/4"" UPVC Tee","Nos",false,18.0,14.0,"Approved",
"Material","PM0300","Plumbing Material","3/4"" Endcap","Nos",false,18.0,14.0,"Approved",
"Material","PM0354","Plumbing Material","4""X4"" Y-TEE","NOS",false,18.0,14.0,"Approved",
"Material","PM0508","Plumbing Material","110mm X 75mm Door Tee","Nos",false,18.0,14.0,"Approved",
"Material","PM0127","Plumbing Material","3/4"" 45 Cpvc Bend","NOS",false,18.0,14.0,"Approved",
"Material","PM0050","Plumbing Material","1.1/4"" Upvc Tee","NOS",false,18.0,14.0,"Approved",
"Material","PM0334","Plumbing Material","1"" Ball Valve","Nos",false,18.0,14.0,"Approved",
"Material","PM0270","Plumbing Material","3/4"" upvc ball valve","Nos",false,18.0,14.0,"Approved",
"Material","PM0205","Plumbing Material","SWR 110MM DOOR TEE","NOS",false,18.0,14.0,"Approved",
"Material","PM0581","Plumbing Material","50mm X 25 mm bushing gray pvc","Nos",false,0.0,14.0,"Approved",
"Material","PM0902","Plumbing Material","UPVC SOCKET 1/2","NOS",false,18.0,0.0,"Approved",
"Material","PM0755","Plumbing Material","chilli clamp 110mm","NOS",false,0.0,5.0,"Approved",
"Material","PM0756","Plumbing Material","chilli clamp 75mm","NOS",false,0.0,5.0,"Approved",
"Material","PM0753","Plumbing Material","4"" X 2"" UPVC Bushing","Nos",false,18.0,14.0,"Approved",
"Material","PM0511","Plumbing Material","25mm Elbow  45","Nos",false,18.0,14.0,"Approved",
"Material","PM0273","Plumbing Material","3/4"" upvc coupler","Nos",false,0.0,14.0,"Approved",
"Material","PM0061","Plumbing Material","2'' Upvc Coupler","NOS",false,18.0,14.0,"Approved",
"Material","PM0186","Plumbing Material","Upvc 3/4"" Tee","Nos",false,18.0,14.0,"Approved",
"Material","PM0754","Plumbing Material","1"" * 1/2"" Bushing CPVC","NOS",false,0.0,14.0,"Approved",
"Material","PM0897","Plumbing Material","3"" UPVC COUPLER","NOS",false,18.0,15.0,"Approved",
"Material","PM0751","Plumbing Material","MS DRAIN JALI - 6"" * 6""","NOS",false,0.0,14.0,"Approved",
"Material","PM0035","Plumbing Material","1"" Upvc Endcap","NOS",false,18.0,14.0,"Approved",
"Material","PM0899","Plumbing Material","2"" FAPT","NOS",false,18.0,7.0,"Approved",
"Material","PM0721","Plumbing Material","3/4"" 3/4"" BUSHING CPVC","NOS",false,0.0,14.0,"Approved",
"Material","PM0717","Plumbing Material","1"" UPVC China Clamp","NOS",false,18.0,14.0,"Approved",
"Material","PM0722","Plumbing Material","3/4"" UPVC China Clamp","NOS",false,18.0,14.0,"Approved",
"Material","PM0696","Plumbing Material","4"" x 3"" PVC Y-Tee","NOS",false,0.0,14.0,"Approved",
"Material","PM0697","Plumbing Material","75mm PVC Y-Tee","NOS",false,0.0,14.0,"Approved",
"Material","PM0699","Plumbing Material","3"" X 6' Z PATTI","NOS",false,0.0,5.0,"Approved",
"Material","PM0698","Plumbing Material","6"" X 6' Z PATTI","NOS",false,0.0,5.0,"Approved",
"Material","PM0133","Plumbing Material","3/4"" Cpvc Pipe (10ft.)","NOS",false,0.0,14.0,"Approved",
"Material","PM0039","Plumbing Material","1'' Upvc Coupler","NOS",false,18.0,14.0,"Approved",
"Material","PM0274","Plumbing Material","237 upvc solution","Nos",false,0.0,14.0,"Approved",
"Material","PM0056","Plumbing Material","1/2"" Cpvc Long Butch Thread","NOS",false,0.0,14.0,"Approved",
"Material","PM0152","Plumbing Material","4"" x 3"" Pvc Multi Floor Trap","NOS",false,18.0,14.0,"Approved",
"Material","PM0148","Plumbing Material","4"" Pvc 45 Bend","NOS",false,18.0,14.0,"Approved",
"Material","PM0094","Plumbing Material","Cpvc Solution 237ml","NOS",false,18.0,14.0,"Approved",
"Material","PM0069","Plumbing Material","3/4"" Cpvc Tee","NOS",false,18.0,14.0,"Approved",
"Material","PM0051","Plumbing Material","1.1/4""x1"" Bushing","NOS",false,18.0,14.0,"Approved",
"Material","PM0131","Plumbing Material","3/4"" x 1/2"" Cpvc FABT","NOS",false,18.0,14.0,"Approved",
"Material","PM0034","Plumbing Material","1"" Upvc Elbow","NOS",false,18.0,14.0,"Approved",
"Material","PM0231","Plumbing Material","105 Pvc Solution 250ml","Nos",false,18.0,14.0,"Approved",
"Material","PM0249","Plumbing Material","TEFLON TAP","Nos",false,18.0,5.0,"Approved",
"Material","PM0316","Plumbing Material","3/4"" Cpvc End Cap","Nos",false,18.0,14.0,"Approved",
"Material","PM0068","Plumbing Material","3/4"" Cpvc Sdr-11 Pipe 10ft","NOS",false,18.0,14.0,"Approved",
"Material","PM0073","Plumbing Material","Cpvc 3/4"" x 1/2"" Brass Elbow","NOS",false,18.0,14.0,"Approved",
"Material","PM0130","Plumbing Material","1/2"" x 3/4"" Cpvc MABT","NOS",false,18.0,14.0,"Approved",
"Material","PM0151","Plumbing Material","3"" Pvc 45 Bend","NOS",false,18.0,14.0,"Approved",
"Material","PM0132","Plumbing Material","3/4"" x 1/2"" Cpvc Brass Elbow","NOS",false,18.0,14.0,"Approved",
"Material","PM0020","Plumbing Material","205 Upvc Solution 237ml","NOS",false,18.0,14.0,"Approved",
"Material","PM0675","Plumbing Material","1.1/2"" X 3/4"" UPVC Bushing","NOS",false,18.0,14.0,"Approved",
"Material","PM0668","Plumbing Material","1.1/2"" Upvc FABT","Nos",false,18.0,14.0,"Approved",
"Material","PM0659","Plumbing Material","UPVC 1"" COUPLER","NOS",false,18.0,14.0,"Approved",
"Material","PM0633","Plumbing Material","3/4"" CPVC Passover","NOS",false,18.0,14.0,"Approved",
"Material","PM0634","Plumbing Material","1.1/4"" UPVC MABT","NOS",false,18.0,14.0,"Approved",
"Material","PM0630","Plumbing Material","1.1/2"" Grey PVC DS Pipe (10ft) - 6KgF","NOS",false,18.0,14.0,"Approved",
"Material","PM0632","Plumbing Material","1.1/2"" X 3/4"" Grey PVC Bushing - Flush Style-Push","NOS",false,18.0,14.0,"Approved",
"Material","PM0631","Plumbing Material","1.1/2"" Grey PVC Tee","NOS",false,18.0,14.0,"Approved",
"Material","PM0627","Plumbing Material","Water Proofing chemical LW+","Lit",false,18.0,14.0,"Approved",
"Material","PM0629","Plumbing Material","1.1/2"" Grey PVC Elbow","NOS",false,18.0,14.0,"Approved",
"Material","PM0620","Plumbing Material","7.5 HP Mud Pump","Nos",false,18.0,14.0,"Approved",
"Material","PM0222","Plumbing Material","2"" Sch-80 Pipe","Nos",false,18.0,14.0,"Approved",
"Material","PM0335","Plumbing Material","1"" End Cap","Nos",false,18.0,14.0,"Approved",
"Material","PM0044","Plumbing Material","1.1/2'' Upvc Coupler","NOS",false,18.0,14.0,"Approved",
"Material","PM0579","Plumbing Material","1.1/2"" X 1"" UPVC TEE","NOS",false,0.0,14.0,"Approved",
"Material","PM0191","Plumbing Material","1.1/4"" x 3/4"" Upvc Tee","Nos",false,18.0,14.0,"Approved",
"Material","PM0346","Plumbing Material","110mm Door Tee","Nos",false,18.0,14.0,"Approved",
"Material","PM0193","Plumbing Material","1.1/2"" Sch-80 Pipe","Nos",false,18.0,14.0,"Approved",
"Material","PM0518","Plumbing Material","1.1/4"" x 1"" Upvc Tee","Nos",false,18.0,7.0,"Approved",
"Material","PM0445","Plumbing Material","1.1/2"" Elbow","Nos",false,18.0,7.0,"Approved",
"Material","PM0380","Plumbing Material","1.1/2"" BALL VALVE","NOS",false,18.0,14.0,"Approved",
"Material","PM0374","Plumbing Material","1.1/2"" 45 BEND","NOS",false,18.0,14.0,"Approved",
"Material","PM0089","Plumbing Material","Waste Pipe Tukda","NOS",false,18.0,20.0,"Approved",
"Material","PM0049","Plumbing Material","1.1/4"" Upvc Elbow","NOS",false,18.0,20.0,"Approved",
"Material","PM0192","Plumbing Material","1"" x 3/4"" Upvc Tee","Nos",false,18.0,14.0,"Approved",
"Material","PM0048","Plumbing Material","1.1/4"" Upvc Coupler","NOS",false,18.0,14.0,"Approved",
"Material","PM0414","Plumbing Material","2"" x 1"" Tee","Nos",false,18.0,7.0,"Approved",
"Material","PM0467","Plumbing Material","1 X 3/4 bushing upvc","Nos",false,18.0,14.0,"Approved",
"Material","PM0194","Plumbing Material","1.1/4"" Sch-80 Pipe","Nos",false,18.0,14.0,"Approved",
"Material","PM0102","Plumbing Material","U Bolt 1.1/4"" (Coated)","NOS",false,18.0,5.0,"Approved",
"Material","PM0200","Plumbing Material","SWR 75MM DOOR BEND","NOS",false,18.0,14.0,"Approved",
"Material","PM0331","Plumbing Material","1"" Upvc Tee","Nos",false,18.0,14.0,"Approved",
"Material","PM0220","Plumbing Material","160mm orange drainage pipe ( SN-4 ) 6 Mtr","NOS",false,18.0,14.0,"Approved",
"Material","PM0336","Plumbing Material","1"" x 1"" Tee","Nos",false,18.0,14.0,"Approved",
"Material","PM0199","Plumbing Material","SWR 110MM DOOR BEND","NOS",false,18.0,14.0,"Approved",
"Material","PM0381","Plumbing Material","1.1/4"" BALL VALVE","NOS",false,18.0,14.0,"Approved",
"Material","PM0201","Plumbing Material","SWR  75MM SINGLE ""Y""","NOS",false,18.0,14.0,"Approved",
"Material","PM0420","Plumbing Material","4"" Pipe","Nos",false,18.0,14.0,"Approved",
"Material","PM0422","Plumbing Material","2.1/2"" Pipe","Nos",false,18.0,14.0,"Approved",
"Material","PM0516","Plumbing Material","UPVC 2"" X 1.1/2"" RED BUSHING","NOS",false,18.0,14.0,"Approved",
"Material","PM0416","Plumbing Material","75mm x 50mm Reduce Bushing","Nos",false,18.0,5.0,"Approved",
"Material","PM0003","Plumbing Material","S.S. Rackbolt for Wc","set",false,18.0,5.0,"Approved",
"Material","PM0183","Plumbing Material","CPVC 3/4 x 3/4 Trans Bushing","Nos",false,18.0,14.0,"Approved",
"Material","PM0514","Plumbing Material","Tile Insert jali (6x6)","Nos",false,18.0,14.0,"Approved",
"Material","PM0362","Plumbing Material","10mm THREADED ROD (4 FT)","NOS",false,0.0,5.0,"Approved",
"Material","PM0361","Plumbing Material","3"" PIPE","NOS",false,18.0,14.0,"Approved",
"Material","PM0350","Plumbing Material","4"" PIPE S/S (10 FT)","NOS",false,18.0,14.0,"Approved",
"Material","PM0342","Plumbing Material","4"" Vent Cowl","Nos",false,18.0,14.0,"Approved",
"Material","PM0341","Plumbing Material","3"" Vent Cowl","Nos",false,18.0,14.0,"Approved",
"Material","PM0800","Plumbing Material","75MM X 2.1/2 BUSHING","NOS",false,0.0,13.0,"Approved",
"Material","PM0812","Plumbing Material","6"" PVC Door Bend","NOS",false,18.0,14.0,"Approved",
"Material","PM0796","Plumbing Material","1"" Upvc Union","NOS",false,0.0,13.0,"Approved",
"Material","PM0154","Plumbing Material","50mm Pvc Elbow","NOS",false,18.0,20.0,"Approved",
"Material","PM0074","Plumbing Material","Cpvc Soltuion 237ml","NOS",false,18.0,14.0,"Approved",
"Material","PM0807","Plumbing Material","4"" Chili Clamp","NOS",false,18.0,7.0,"Approved",
"Material","PM0099","Plumbing Material","Suction Pipe Green 3''","MTR",false,0.0,14.0,"Approved",
"Material","PM0893","Plumbing Material","2"" X 4"" Z PATTI","NOS",false,0.0,6.0,"Approved",
"Material","PM0203","Plumbing Material","50X6 KG AGRI PIPE- 3MTR","NOS",false,0.0,14.0,"Approved",
"Material","PM0892","Plumbing Material","90 U CLAMP WITH NUT & WASHER","NOS",false,0.0,6.0,"Approved",
"Material","PM0434","Plumbing Material","2.1/2"" END CAP","NOS",false,18.0,3.0,"Approved",
"Material","PM0140","Plumbing Material","3/4"" Upvc 45 Bend","NOS",false,18.0,14.0,"Approved",
"Material","PM0188","Plumbing Material","Cpvc 3/4"" Coupler","Nos",false,0.0,14.0,"Approved",
"Material","PM0896","Plumbing Material","150 MM  PIPE","NOS",false,0.0,8.0,"Approved",
"Material","PM0894","Plumbing Material","10"" GREY PVC PIPE","NOS",false,0.0,10.0,"Approved",
"Material","PM0106","Plumbing Material","U Bolt 3/4"" (Coated)","NOS",false,18.0,5.0,"Approved",
"Material","PM0908","Plumbing Material","4"" Flexible pipe","BUNDLE",false,18.0,0.0,"Approved",
"Material","PM0811","Plumbing Material","4"" PVC Door Bend","NOS",false,18.0,14.0,"Approved",
"Material","PM0810","Plumbing Material","6"" X 4"" PVC Y Tee","NOS",false,18.0,14.0,"Approved",
"Material","PM0809","Plumbing Material","3"" Y PVC Tee","NOS",false,18.0,14.0,"Approved",
"Material","PM0808","Plumbing Material","6"" * 4"" PVC Bushing","NOS",false,18.0,14.0,"Approved",
"Material","PM0801","Plumbing Material","4"" UPVC SCH-40 PIPE [10 FT]","NOS",false,18.0,14.0,"Approved",
"Material","PM0087","Plumbing Material","Pvc Socket 1.1/4"" 0031","NOS",false,0.0,14.0,"Approved",
"Material","PM0093","Plumbing Material","Ex. Nipple 1/2""x6""","NOS",false,18.0,14.0,"Approved",
"Material","PM0021","Plumbing Material","3"" Bracket G Rubber Clamp","NOS",false,0.0,14.0,"Approved",
"Material","PM0895","Plumbing Material","250 MM COUPLER","NOS",false,0.0,10.0,"Approved",
"Material","PM0903","Plumbing Material","UPVC TEE 1/2""","NOS",false,18.0,0.0,"Approved",
"Material","PM0798","Plumbing Material","SADDLE CLAMP 5mm","NOS",false,0.0,4.0,"Approved",
"Material","PM0904","Plumbing Material","1/2 x 1/2 brass elbow UPVC","NOS",false,18.0,0.0,"Approved",
"Material","PM0909","Plumbing Material","3/4"" chiili clamp","NOS",false,18.0,6.0,"Approved",
"Material","PM0786","Plumbing Material","4"" UPVC Elbow (SCh-80)","NOS",false,0.0,14.0,"Approved",
"Material","PM0392","Plumbing Material","3X3 PVC Jali","Nos",false,0.0,14.0,"Approved",
"Material","PM0195","Plumbing Material","1"" Sch-80 Pipe","Nos",false,0.0,14.0,"Approved",
"Material","PM0134","Plumbing Material","3/4"" Upvc Pipe (10ft.)","NOS",false,18.0,20.0,"Approved",
"Material","PM0104","Plumbing Material","U Bolt 2"" (Coated)","NOS",false,0.0,5.0,"Approved",
"Material","PM0790","Plumbing Material","CURING PIPE","MTR",false,18.0,7.0,"Approved",
"Material","PM0785","Plumbing Material","4"" UPVC Butterfly Valve (Heavy Duty)","NOS",false,0.0,14.0,"Approved",
"Material","PM0795","Plumbing Material","140X6 Kg Agri Pipe - 3 Mtr","NOS",false,0.0,14.0,"Approved",
"Material","PM0479","Plumbing Material","3/4"" X 1/2"" Reducer","Nos",false,18.0,14.0,"Approved",
"Material","PM0905","Plumbing Material","1/2 x 1/2  FABT UPVC","NOS",false,18.0,0.0,"Approved",
"Material","PM0375","Plumbing Material","1"" BED 45","NOS",false,0.0,14.0,"Approved",
"Material","PM0911","Plumbing Material","8"" GI PIPE","Rn.ft",false,18.0,7.0,"Approved",
"Material","PM0907","Plumbing Material","Pvc solution 237ml","NOS",false,18.0,0.0,"Approved",
"Material","PM0910","Plumbing Material","3/4"" chapda clamp","NOS",false,18.0,6.0,"Approved",
"Material","PM0340","Plumbing Material","3"" Bend 45","Nos",false,18.0,14.0,"Approved",
"Material","PM0136","Plumbing Material","3/4"" Upvc Elbow","NOS",false,18.0,14.0,"Approved",
"Material","PM0813","Plumbing Material","24"" Tee","NOS",false,18.0,14.0,"Approved",
"Material","PM0794","Plumbing Material","1/2"" Brass Ball Valve","NOS",false,0.0,14.0,"Approved",
"Material","PM0783","Plumbing Material","4"" UPVC Pipe (Sch-80)","NOS",false,0.0,14.0,"Approved",
"Material","PM0814","Plumbing Material","24"" Elbow 90","NOS",false,18.0,14.0,"Approved",
"Material","PM0784","Plumbing Material","4"" UPVC Coupler (Sch-80)","NOS",false,0.0,14.0,"Approved",
"Material","PM0196","Plumbing Material","3/4""  SDR-11 Pipe","Nos",false,0.0,14.0,"Approved",
"Material","PM0189","Plumbing Material","Golden Clamp 1 25mm","doz",false,0.0,14.0,"Approved",
"Material","PM0815","Plumbing Material","75MM SWR Reverse Y","NOS",false,18.0,14.0,"Approved",
"Material","PM0101","Plumbing Material","U Bolt 1.1/2"" ( Coated)","NOS",false,0.0,5.0,"Approved",
"Material","PM0179","Plumbing Material","3"" U Clamp","NOS",false,18.0,5.0,"Approved",
"Material","PM0797","Plumbing Material","UPVC 2"" BRAS FABT","NOS",false,0.0,13.0,"Approved",
"Material","PM0793","Plumbing Material","3"" UPVC F.A.B.T.","NOS",false,0.0,14.0,"Approved",
"Material","PM0792","Plumbing Material","ZOLOTO CONTROL PANEL WITH SENSOR (230 V)","NOS",false,18.0,7.0,"Approved",
"Material","PM0787","Plumbing Material","4"" upvc sch 80 union","NOS",false,0.0,5.0,"Approved",
"Material","PM0817","Plumbing Material","WATER TANKER 15000 LTR","TRIP",false,0.0,0.0,"Approved",
"Material","PM0789","Plumbing Material","25mm GI Patti Clamp","NOS",false,0.0,6.0,"Approved",
"Material","PM0906","Plumbing Material","1/2 UPVC STEL OVER BEND","NOS",false,18.0,0.0,"Approved",
"Material","PM0782","Plumbing Material","4"" x 2.1/2"" UPVC Bushing (Sch-80)","NOS",false,0.0,14.0,"Approved",
"Material","PM0816","Plumbing Material","6"" UPVC PIPE SCH-80","NOS",false,18.0,14.0,"Approved",
"Material","PM0818","Plumbing Material","Pvc Floor Trap Jali  6x6","NOS",false,0.0,7.0,"Approved",
"Material","PM0009","Plumbing Material","Pvc Floor Trap Jali Grey 6x6","Sq.Ft.",false,18.0,14.0,"Draft",
"Material","PM0819","Plumbing Material","12mm x 3"" Nut with Washer and Bolt","NOS",false,0.0,6.0,"Approved",
